age,income,gender,region
55,131153.0,Female,East
25,58862.0,Male,South
25,38300.0,Male,East
23,160638.0,Male,North
31,158573.0,Female,West
49,21845.0,Female,East
52,139342.0,Non-binary,South
27,59181.0,Female,North
20,54404.0,Non-binary,East
29,42564.0,Female,East
48,117898.0,Female,South
46,38227.0,Female,East
22,115259.0,Female,North
42,,Female,East
58,198547.0,Female,West
48,37215.0,Female,West
38,150577.0,Female,South
37,91074.0,Male,West
56,172771.0,Female,West
39,128621.0,Male,East
21,163526.0,Female,North
30,199289.0,Female,North
62,126759.0,,East
59,148471.0,Male,West
37,41711.0,Male,East
30,166131.0,Male,West
34,,Male,West
53,21286.0,Female,West
50,185369.0,Female,North
18,128304.0,Female,South
32,124959.0,Female,North
30,177557.0,Male,West
34,79967.0,Male,East
41,117803.0,Male,East
25,149745.0,Female,West
44,74583.0,Female,South
62,144077.0,Female,North
40,131359.0,Male,North
63,47086.0,Male,West
25,167556.0,Non-binary,West
25,124132.0,Male,South
43,79263.0,Female,North
64,169747.0,Male,South
30,140155.0,Male,North
56,80664.0,Female,South
54,175752.0,Male,South
45,168149.0,Female,South
42,,Female,East
33,189246.0,Female,East
19,96968.0,Female,East
35,,Female,North
34,197198.0,Male,South
47,154464.0,Female,West
56,87804.0,Female,West
30,58400.0,Male,North
49,187623.0,Non-binary,North
46,48088.0,Female,West
63,176537.0,Female,South
47,199227.0,Female,East
35,107893.0,Male,North
30,25969.0,Female,North
60,28981.0,Male,North
38,172104.0,Male,West
47,74091.0,Female,East
38,127154.0,Female,South
65,44408.0,Male,South
34,175313.0,Female,West
57,67940.0,,North
36,23657.0,Female,West
32,41230.0,Female,West
26,169752.0,Female,South
27,,Male,East
61,193412.0,Male,South
48,,Female,West
40,,Female,West
47,24329.0,Female,North
50,55865.0,Female,North
26,57869.0,Female,West
64,140185.0,Male,South
18,103984.0,Male,North
61,145172.0,Male,East
52,121069.0,Female,East
28,109711.0,Male,West
51,86252.0,Female,East
33,99386.0,Male,East
26,138728.0,Female,North
49,152783.0,Male,North
32,45801.0,Female,South
29,110709.0,Male,North
50,73270.0,Male,South
62,75535.0,Non-binary,North
31,36220.0,Male,West
25,33392.0,Female,South
25,153318.0,Non-binary,West
44,40010.0,Female,South
29,146951.0,Female,East
18,88358.0,Male,South
60,168306.0,Female,South
57,116190.0,Female,South
59,135795.0,Male,South
28,142790.0,Male,South
56,145223.0,Male,East
60,,Female,South
48,172856.0,Non-binary,West
34,180744.0,Male,South
50,21082.0,Male,South
49,162220.0,Male,West
46,178566.0,Female,North
38,95093.0,Female,North
38,71952.0,Male,East
57,56719.0,Male,South
40,68737.0,Female,South
23,127271.0,Female,North
39,,Female,South
55,165111.0,Female,East
54,87839.0,Male,West
62,67931.0,Male,South
25,59925.0,Male,West
58,199969.0,Male,East
52,107745.0,Non-binary,North
28,146298.0,Female,East
41,113709.0,Male,East
38,62287.0,Male,East
19,184084.0,Male,East
57,127252.0,Female,West
36,192855.0,Male,East
56,129323.0,Male,East
45,,Female,East
34,32803.0,Male,East
23,138819.0,Male,West
36,113361.0,Male,East
55,33698.0,Male,North
45,185632.0,Male,East
19,35376.0,Male,East
55,33117.0,Female,South
54,189028.0,Female,South
21,68786.0,Female,South
39,133005.0,Female,East
43,86480.0,Male,North
60,182767.0,Female,North
53,152583.0,Male,South
30,73233.0,Male,South
49,131022.0,Male,East
34,173574.0,Male,North
58,112529.0,Non-binary,North
53,197561.0,Male,South
63,120919.0,Male,North
36,103533.0,Male,South
52,183021.0,Male,South
63,89407.0,Male,West
57,,Male,West
45,37229.0,Male,East
18,178457.0,Female,South
59,62176.0,Male,East
35,114825.0,Male,West
65,154332.0,Female,North
57,117555.0,,West
50,23145.0,Male,West
29,117289.0,Male,West
25,158874.0,Non-binary,North
41,22263.0,Male,West
33,177985.0,Female,South
21,77788.0,Male,South
55,159227.0,Non-binary,West
61,151994.0,,East
44,171744.0,Female,East
26,189598.0,Male,North
64,65344.0,Male,North
33,142819.0,Male,South
29,170086.0,Female,South
48,93352.0,Non-binary,West
41,60324.0,Male,East
31,114075.0,Female,South
62,189770.0,Male,East
42,97169.0,Male,North
51,43384.0,Female,North
20,23512.0,Male,West
41,157138.0,Male,West
59,182572.0,Male,South
26,143775.0,Female,East
43,98743.0,Female,South
37,105642.0,Non-binary,South
57,149587.0,Female,East
27,99858.0,Female,South
36,74800.0,Male,West
20,120364.0,,East
41,22387.0,Female,East
22,152871.0,Female,South
20,139095.0,Female,East
44,55548.0,Female,West
33,184967.0,Male,West
32,110450.0,Male,North
52,,Female,North
29,100171.0,Female,North
58,191451.0,Female,North
61,65414.0,Male,South
43,93071.0,Male,North
64,132808.0,Female,North
51,98591.0,Female,North
40,24297.0,Female,North
48,129513.0,Male,South
37,148668.0,Non-binary,North
29,106479.0,Female,East
40,118752.0,Female,West
21,156080.0,Male,East
40,135481.0,Male,South
65,167892.0,Female,South
65,173325.0,Male,South
18,180274.0,Female,West
42,180308.0,Female,North
19,87156.0,Female,South
47,80263.0,Male,North
20,138996.0,Male,South
38,119252.0,Non-binary,West
42,138632.0,Female,East
37,94855.0,Male,East
39,36575.0,Male,West
38,32204.0,,North
50,31952.0,Male,South
55,103323.0,Female,East
32,184944.0,Male,West
63,,Female,North
32,,Female,East
63,,Female,West
42,147129.0,Male,South
38,107681.0,Female,West
41,27903.0,Male,North
22,46863.0,Non-binary,East
23,63381.0,Female,South
60,48548.0,Female,North
65,31467.0,Male,West
61,77954.0,Female,East
64,43901.0,Male,East
40,43301.0,Male,North
21,144686.0,Male,South
44,105180.0,Male,North
35,89903.0,Male,East
38,123955.0,Male,East
45,167276.0,Female,East
52,39755.0,Male,South
39,79817.0,Female,East
57,22093.0,Male,East
40,116319.0,Female,North
20,42940.0,Female,East
57,,Non-binary,West
27,188394.0,Female,North
42,148714.0,Female,East
25,111544.0,Female,North
28,104437.0,Male,North
22,112969.0,Female,West
62,127001.0,Male,North
54,107725.0,Male,North
62,135784.0,Male,South
55,130675.0,Female,East
46,114266.0,Female,South
22,29236.0,Female,East
26,92597.0,Female,North
65,154974.0,Male,East
19,119656.0,Female,North
18,54364.0,Female,East
57,127071.0,Non-binary,North
47,114410.0,Female,East
28,171168.0,Female,East
45,163092.0,Female,East
61,78473.0,Male,North
29,64153.0,Male,East
56,192349.0,Male,North
43,58502.0,Male,South
30,35675.0,Female,East
25,175437.0,,West
45,138384.0,Male,West
47,98229.0,Female,North
26,109049.0,Female,West
56,109157.0,Male,North
48,125711.0,Male,North
38,130090.0,Female,West
64,113321.0,Female,West
51,46465.0,,South
48,52286.0,Male,North
42,74795.0,Female,West
29,191250.0,Male,South
18,128139.0,Female,South
39,123845.0,Female,North
57,69986.0,Male,East
54,194273.0,Male,West
64,194387.0,Male,West
18,95396.0,Male,West
18,75178.0,Female,West
59,30745.0,Male,West
59,99637.0,Female,West
38,156100.0,Male,South
32,68566.0,Female,North
34,63722.0,Female,South
39,106623.0,Female,West
55,131074.0,Female,North
52,94974.0,Male,West
62,104084.0,Female,North
33,190951.0,Male,South
25,175839.0,Male,North
64,137353.0,Male,South
34,124417.0,Female,West
34,88099.0,Female,North
43,199729.0,Female,East
30,,Male,East
34,45107.0,Male,South
55,179865.0,Non-binary,South
34,153768.0,Female,South
65,73839.0,Male,South
31,109241.0,Female,West
62,43397.0,Male,East
23,27704.0,Male,South
52,36442.0,Male,North
63,149576.0,Male,North
31,29765.0,Male,West
64,135828.0,Female,South
25,30002.0,Female,North
32,31390.0,Female,South
44,195508.0,Female,North
30,26641.0,Non-binary,West
48,184781.0,Male,North
52,131119.0,Female,South
23,190381.0,Female,South
22,35624.0,Male,West
39,29966.0,Male,East
40,185261.0,Female,South
42,91301.0,Female,East
51,135123.0,Male,South
43,168295.0,Female,West
64,98183.0,Female,North
22,24959.0,Male,East
43,178329.0,Female,North
37,70802.0,Female,West
23,144125.0,Female,West
23,143795.0,Non-binary,West
35,,Male,South
21,75046.0,Male,South
34,114593.0,Male,South
31,185166.0,Female,South
31,189741.0,Female,East
30,187198.0,Female,West
24,99036.0,Male,East
61,129864.0,Male,South
32,140333.0,Female,North
36,36772.0,Female,East
60,199658.0,Female,North
64,71943.0,Female,South
61,,Female,East
52,69855.0,Male,East
34,173290.0,Male,East
52,121124.0,Female,North
36,77205.0,Female,South
37,156031.0,Male,West
53,196206.0,Non-binary,West
52,,Female,South
49,151007.0,Male,East
65,21301.0,Female,West
61,78017.0,Non-binary,East
57,63319.0,Male,South
41,42455.0,Female,North
34,155184.0,Female,East
24,77033.0,Male,North
60,183217.0,Female,North
18,,Male,South
52,52735.0,Male,South
49,92781.0,Male,North
53,146031.0,Male,North
30,148305.0,Male,West
23,128049.0,Female,West
31,172783.0,Male,South
54,25630.0,Female,East
65,85488.0,Female,North
32,154278.0,Male,East
64,76289.0,Female,North
21,,Female,South
57,120932.0,Female,East
33,161140.0,Male,South
45,98930.0,Female,North
33,21067.0,Non-binary,South
21,70658.0,Male,East
62,72165.0,Male,West
43,100781.0,Female,South
45,160931.0,Male,East
49,49164.0,Female,South
62,124946.0,Male,South
19,147580.0,Male,West
48,119251.0,Female,East
20,40773.0,Male,East
25,,Male,East
41,199671.0,Male,North
32,157186.0,Male,South
60,118475.0,Female,West
48,32818.0,Non-binary,East
26,29335.0,Male,West
56,75008.0,Female,North
62,91745.0,Male,North
19,194220.0,Female,West
25,23577.0,Male,East
24,93916.0,Male,West
61,155148.0,Female,East
56,183997.0,Male,East
59,79314.0,Male,North
33,61205.0,Female,West
52,162167.0,Female,North
47,133583.0,Female,South
27,104715.0,Female,North
55,76680.0,Female,East
35,48400.0,Male,West
22,127345.0,Male,South
46,107110.0,Female,South
56,,Female,South
51,48562.0,Female,South
60,191735.0,Female,West
62,38510.0,Male,East
40,81608.0,Male,South
22,72182.0,Male,East
47,46883.0,Female,North
23,186916.0,Female,East
63,169800.0,Female,South
61,31094.0,Female,North
21,153479.0,Female,North
46,32644.0,Female,North
40,105834.0,Non-binary,South
23,128982.0,Female,East
49,72748.0,Non-binary,West
59,79021.0,Male,East
35,82651.0,Male,South
32,56807.0,Female,South
57,185144.0,,North
49,189470.0,Male,East
26,48669.0,Male,South
54,181233.0,Female,South
27,158354.0,Female,West
37,46539.0,Male,East
23,154379.0,Female,North
65,37745.0,Non-binary,North
20,190505.0,Female,North
59,,Male,East
28,152145.0,Male,South
60,52683.0,Male,South
34,,Male,West
49,173358.0,Male,West
21,23599.0,Female,South
21,148513.0,Male,South
34,,Female,East
58,35389.0,Non-binary,West
36,32318.0,Male,North
22,199947.0,,North
49,23055.0,Female,North
39,141164.0,Female,North
23,102579.0,Male,South
52,157392.0,Female,South
39,124817.0,Male,East
18,24642.0,Female,North
37,29321.0,Male,South
39,99968.0,Female,South
65,122770.0,Male,South
28,,Male,North
30,173043.0,Female,South
59,129762.0,Female,West
20,134183.0,Male,North
26,137159.0,Male,North
29,45727.0,Female,West
40,,Female,East
31,93820.0,Male,East
50,129062.0,Female,North
35,47476.0,Female,North
58,,Male,North
26,140355.0,Female,West
40,,Female,South
27,161868.0,Female,West
36,23881.0,Male,South
64,35668.0,Female,South
22,185384.0,Male,East
64,48106.0,Non-binary,West
40,35729.0,Male,West
47,149354.0,Female,North
42,90320.0,Female,West
45,74913.0,Male,South
51,79402.0,Female,South
62,141649.0,Female,West
65,123930.0,Male,East
64,188354.0,Female,East
42,189290.0,Female,North
27,169022.0,Male,North
31,79739.0,,South
59,24507.0,Female,West
63,197375.0,Male,South
47,122552.0,Female,South
58,99059.0,Male,West
42,175739.0,Female,South
31,155064.0,Non-binary,South
52,150514.0,Male,East
65,107680.0,Female,North
51,45530.0,Female,East
27,35305.0,Male,North
52,129097.0,Non-binary,North
28,72044.0,Female,North
28,150436.0,Female,East
38,109363.0,Female,West
38,78817.0,Male,South
39,123038.0,Male,West
62,66666.0,Non-binary,West
24,177245.0,Female,North
34,38909.0,Female,North
19,182079.0,Male,East
29,164057.0,Female,East
59,42525.0,Non-binary,South
35,132293.0,Male,West
28,121046.0,Male,West
33,57403.0,Female,South
35,188265.0,Male,North
52,154902.0,Male,East
43,151605.0,Female,South
33,172018.0,,West
23,43504.0,Female,South
61,130551.0,Female,South
60,75715.0,Female,West
64,179327.0,Female,West
64,56855.0,Male,East
65,61721.0,Male,East
59,131597.0,Male,West
29,192922.0,Male,East
30,120659.0,Male,East
21,54723.0,Male,East
56,186811.0,Male,West
19,25539.0,Male,North
43,136360.0,Female,North
44,121140.0,Male,East
44,172383.0,Female,North
32,89180.0,Male,East
25,136985.0,Female,North
24,105981.0,Non-binary,North
64,55934.0,Female,South
63,160583.0,Female,East
57,151255.0,Non-binary,North
29,29475.0,Male,North
30,79577.0,,South
60,46008.0,Female,North
34,199013.0,Female,South
34,62756.0,Male,North
53,100730.0,Female,South
38,178984.0,Female,South
25,102702.0,Female,West
22,66840.0,Female,East
43,58623.0,Male,West
33,83303.0,Male,East
53,66062.0,Male,North
45,76690.0,Male,East
46,118980.0,Male,West
64,174706.0,Male,East
29,155162.0,Male,West
54,65266.0,Female,East
47,181080.0,Male,North
40,107643.0,Non-binary,North
33,78704.0,Female,East
31,137374.0,Female,East
27,28382.0,Male,North
24,198846.0,Female,East
62,109609.0,Female,South
54,66698.0,,North
46,21110.0,Female,North
20,135266.0,Female,West
32,151458.0,Female,West
53,67801.0,Male,South
64,134012.0,Male,East
63,116085.0,Female,South
36,51566.0,Male,East
30,183593.0,Male,West
59,,Female,East
38,164637.0,Male,West
54,43027.0,Female,North
44,25631.0,Non-binary,North
46,76878.0,Male,East
37,65206.0,Male,West
42,123473.0,Male,South
23,78334.0,Male,West
53,92323.0,Male,West
19,73619.0,Male,West
39,123536.0,Male,North
49,177947.0,Male,West
33,175586.0,Female,East
35,173652.0,Female,North
22,155360.0,Female,North
53,26734.0,Female,North
47,59008.0,Male,West
62,69349.0,Female,South
36,158886.0,Male,West
40,194226.0,Male,West
51,158923.0,Female,South
30,144478.0,Male,West
60,152672.0,Male,East
46,76614.0,Female,South
53,23692.0,Non-binary,East
39,146745.0,Male,East
64,40373.0,Male,North
53,132413.0,Female,North
26,34507.0,Female,South
56,82931.0,Male,West
36,95499.0,Female,East
55,134362.0,Non-binary,West
23,117449.0,Male,East
64,116819.0,Non-binary,North
32,59423.0,Non-binary,North
37,123612.0,Male,North
26,106120.0,Female,South
49,137409.0,Male,East
21,110918.0,Female,West
35,86600.0,Female,East
22,61848.0,Male,West
37,26820.0,Female,West
40,28512.0,Female,West
28,187797.0,Male,East
54,71534.0,Male,North
39,145191.0,Male,South
21,190848.0,Female,South
46,80945.0,Non-binary,North
61,103420.0,Female,South
51,198527.0,Male,West
30,103488.0,Female,South
59,29711.0,Male,East
26,106009.0,Male,North
59,29597.0,Female,North
48,80067.0,Female,North
24,68022.0,Female,North
21,132673.0,Non-binary,East
36,169854.0,Female,West
59,71782.0,Female,West
47,130716.0,Male,West
48,138030.0,,South
52,92036.0,Female,West
38,55342.0,Female,South
48,105745.0,Male,East
36,172049.0,Female,South
48,77396.0,Female,West
49,134836.0,Male,North
19,126998.0,Female,East
27,70021.0,Non-binary,West
19,150672.0,Male,West
19,138559.0,Male,West
41,86836.0,Female,East
34,178147.0,Male,North
49,181874.0,Female,North
33,97017.0,Female,North
33,122689.0,Male,West
63,100291.0,Female,South
56,110450.0,Female,West
48,186664.0,Female,North
60,76006.0,Female,East
41,177341.0,Female,South
18,124268.0,Male,South
28,70138.0,Male,West
38,82398.0,Male,East
21,170946.0,Male,South
24,77228.0,Female,North
43,82670.0,Female,West
64,145613.0,Female,West
29,122071.0,Male,North
48,130572.0,Male,North
34,158997.0,Female,North
50,23107.0,Male,South
28,106388.0,Female,East
45,115719.0,Male,South
49,138018.0,Non-binary,East
18,47617.0,Female,West
64,94258.0,Female,East
45,70075.0,Male,North
59,146998.0,Female,South
24,42631.0,Non-binary,North
19,143120.0,Female,West
59,117158.0,Male,South
41,158955.0,Male,South
21,170780.0,Male,North
61,66221.0,Male,South
36,168269.0,Female,North
43,,Male,East
28,125922.0,Male,West
57,53550.0,Female,North
60,34642.0,Female,West
28,171511.0,Female,South
62,126093.0,Non-binary,West
20,175655.0,Male,West
29,113885.0,Female,West
20,99538.0,Male,South
59,82014.0,Male,East
44,39523.0,Male,East
19,130285.0,Male,East
33,125879.0,Male,North
19,110629.0,Male,North
47,96830.0,Female,South
37,65538.0,Female,East
55,67310.0,Non-binary,West
45,161980.0,Female,East
42,135266.0,Male,North
49,32699.0,Male,South
27,86912.0,Male,East
59,165327.0,Male,North
57,99183.0,Female,North
50,80282.0,Female,West
30,78249.0,Male,East
58,,Male,West
59,28163.0,Male,East
64,74210.0,Male,South
54,143844.0,Male,East
33,124587.0,Female,West
62,91979.0,Male,West
39,98860.0,Female,North
37,172215.0,Male,East
60,24920.0,Male,East
44,102911.0,Female,South
58,57996.0,Female,North
33,162820.0,Male,West
51,114071.0,Female,East
49,67252.0,Male,North
43,142734.0,Male,South
42,157522.0,Female,North
19,72756.0,Female,East
29,70235.0,Male,East
57,110546.0,Male,South
26,151092.0,Female,South
29,145802.0,Male,South
43,128421.0,Male,West
26,160736.0,Female,North
27,86635.0,Non-binary,North
49,43225.0,Male,North
51,126885.0,Female,West
65,105333.0,Female,North
37,191297.0,Male,South
56,30807.0,Female,North
19,26402.0,Non-binary,West
18,24521.0,Male,West
53,134693.0,Male,North
41,28382.0,Non-binary,West
44,130996.0,Female,West
19,35065.0,Male,North
48,105470.0,Female,West
31,34425.0,Female,West
19,33111.0,Female,North
46,191871.0,Non-binary,South
32,73257.0,Male,South
29,143990.0,Male,West
54,147813.0,Female,East
45,101046.0,Male,East
37,57851.0,Female,North
56,28816.0,Male,North
41,22175.0,Male,South
38,31341.0,Female,East
27,83908.0,Female,North
63,176726.0,Female,East
31,79696.0,Female,East
54,103115.0,Male,West
35,50194.0,Male,West
41,185909.0,Female,East
31,104358.0,Male,South
51,192648.0,Female,North
29,122548.0,Female,North
39,170799.0,Male,South
23,54579.0,Female,West
53,116554.0,Male,West
62,167627.0,Female,South
53,73294.0,Male,South
39,69777.0,Male,West
31,156978.0,Female,East
33,60751.0,Female,West
53,128750.0,Female,East
42,94180.0,Female,North
49,51644.0,Female,North
50,53521.0,Male,East
62,31564.0,Female,East
53,125155.0,Female,West
37,178371.0,Male,South
35,199030.0,Female,East
55,164493.0,Non-binary,North
20,108747.0,Male,West
40,31202.0,Non-binary,North
49,129407.0,Male,West
62,193257.0,Male,South
33,154757.0,Male,South
22,110197.0,Female,North
21,62637.0,Male,East
38,169438.0,Female,East
57,44276.0,Female,North
31,100946.0,Female,East
56,199311.0,Female,East
48,95214.0,Non-binary,North
31,175647.0,Female,North
23,192473.0,Female,South
29,61230.0,Female,North
33,144086.0,Female,South
34,149526.0,Female,South
62,174093.0,Male,West
40,160521.0,Female,East
31,166729.0,Male,North
24,55059.0,Male,East
63,21532.0,Female,West
49,122666.0,Non-binary,North
32,101551.0,Non-binary,North
61,188828.0,Female,West
34,91880.0,Female,East
58,126734.0,Male,South
64,133997.0,Female,West
61,185278.0,Male,West
51,72168.0,Male,North
22,133123.0,Female,South
62,175622.0,Male,West
44,157461.0,Male,East
40,107897.0,Female,West
57,186919.0,Male,East
31,124599.0,Male,North
32,99239.0,Male,West
60,38642.0,Male,East
50,126862.0,Male,North
48,,Female,North
52,99417.0,Male,North
34,,Female,West
45,166486.0,Male,North
36,83176.0,Female,North
63,148633.0,Female,East
40,99865.0,Female,North
49,137181.0,Female,West
57,82059.0,Non-binary,South
30,69150.0,Male,North
37,108367.0,Female,West
52,61091.0,Female,North
22,20903.0,Male,West
26,74235.0,Male,North
46,75342.0,Male,East
23,193795.0,Female,South
42,55572.0,Male,South
48,37610.0,Male,West
39,54052.0,Female,West
19,118993.0,Female,South
62,107063.0,Male,East
22,188622.0,Male,East
44,180083.0,Female,North
42,185836.0,Non-binary,East
25,117540.0,Female,South
18,73533.0,Female,South
37,175136.0,Male,East
61,143989.0,Male,East
40,140388.0,Female,South
49,48702.0,Female,South
28,143482.0,Female,South
56,28631.0,Female,South
64,,,South
41,144798.0,Male,East
28,90043.0,Male,East
46,180053.0,Male,North
43,55764.0,Male,North
33,149014.0,Male,West
52,133076.0,Female,North
37,119007.0,Male,East
63,44940.0,Male,North
20,127418.0,Male,North
18,91792.0,Non-binary,East
64,179504.0,Female,South
18,28367.0,Non-binary,East
34,131764.0,Non-binary,East
19,176583.0,Female,West
46,28573.0,Male,West
37,35582.0,Male,West
23,156450.0,Male,South
25,85296.0,Female,North
46,164572.0,Male,West
65,85841.0,Male,East
50,41881.0,Female,West
20,90233.0,Female,East
52,85285.0,Female,South
22,79547.0,Male,West
44,158294.0,Female,East
61,27933.0,Female,North
29,103385.0,Male,South
37,118706.0,Female,East
62,158012.0,Non-binary,North
37,104590.0,Male,North
26,126399.0,Male,East
56,79145.0,Female,West
21,194682.0,Male,North
36,77520.0,Female,South
55,24544.0,Male,North
44,74812.0,Female,West
62,190690.0,Female,South
60,139090.0,Female,South
30,119054.0,Male,South
30,176516.0,Male,East
39,175861.0,Male,North
45,152689.0,Male,West
64,120834.0,Male,East
62,154405.0,Female,East
39,60002.0,Male,South
60,151583.0,Female,East
36,132850.0,Male,North
25,150011.0,Female,East
25,188922.0,Non-binary,East
59,141548.0,Male,South
43,51786.0,Female,South
65,56244.0,Female,East
43,87261.0,Female,South
40,38477.0,Female,West
60,197605.0,Male,West
30,185541.0,Male,West
45,28496.0,Male,East
26,140522.0,Female,North
37,163342.0,,North
36,40724.0,Female,South
65,50416.0,Male,North
56,55575.0,Female,North
29,96614.0,Female,East
32,,Male,South
48,168480.0,Male,North
31,147192.0,Male,West
28,39359.0,Female,South
43,159770.0,Female,South
59,190564.0,Male,South
44,63634.0,Male,West
28,137255.0,Female,North
55,62864.0,Non-binary,West
51,114482.0,Female,South
60,57355.0,Female,South
36,57690.0,Male,East
23,188886.0,Female,East
63,182717.0,Male,East
55,76630.0,Female,East
59,199243.0,Male,South
45,41658.0,Female,West
18,,Male,East
52,78799.0,Female,West
57,138301.0,Male,East
25,,Male,North
64,26265.0,Female,East
24,145611.0,Male,West
28,141754.0,Non-binary,East
56,178070.0,Female,North
21,111426.0,Female,West
42,165378.0,Female,West
29,198417.0,Female,West
43,162957.0,Female,South
55,129681.0,Non-binary,West
63,63826.0,Male,South
29,75597.0,Male,North
60,158515.0,Female,West
54,117375.0,Male,West
63,37084.0,Female,West
41,109447.0,Male,North
33,24383.0,Male,South
30,112313.0,Female,East
42,54361.0,Female,North
21,100294.0,,North
28,81331.0,Female,North
49,115057.0,Male,South
24,171601.0,Male,South
63,141685.0,Male,South
28,116917.0,Female,South
45,,Male,South
58,21908.0,Male,West
40,181430.0,Non-binary,East
62,50412.0,Female,East
40,148319.0,Male,South
45,103710.0,Male,South
60,22928.0,Female,West
64,85158.0,Female,South
43,181704.0,Male,West
42,,Male,West
46,29280.0,Female,North
36,,Female,North
50,46957.0,Female,South
53,187967.0,Female,West
31,90499.0,Non-binary,South
31,113057.0,Male,North
52,130065.0,Male,North
47,172767.0,Female,North
45,94893.0,Female,North
34,45176.0,Female,North
20,169481.0,Male,South
33,76967.0,Female,South
63,20987.0,Male,North
47,116854.0,Female,South
46,46015.0,Male,North
62,132350.0,Female,North
32,86404.0,Female,North
63,136751.0,Male,South
42,148807.0,Male,South
55,188218.0,Female,West
59,68231.0,Female,South
64,180104.0,Male,South
55,,Male,East
40,74306.0,Male,North
42,141139.0,Non-binary,North
59,38318.0,Male,South
24,164318.0,Male,South
39,184916.0,Female,West
34,,Female,East
35,,Male,North
58,,,North
27,45968.0,Female,South
27,157457.0,Female,South
24,142684.0,Male,East
65,135391.0,Female,North
55,45444.0,Male,East
44,126081.0,Male,North
50,82497.0,Male,South
18,25362.0,Female,East
61,119254.0,Female,West
51,159322.0,Female,South
21,88354.0,Male,West
34,56368.0,Female,West
21,64109.0,Female,West
60,47426.0,Male,North
43,137632.0,Female,West
21,132637.0,Male,North
18,59023.0,Female,East
24,142268.0,Male,South
47,175964.0,Female,North
26,129211.0,Non-binary,North
52,,,East
25,167079.0,Male,East
41,,Male,South
36,64858.0,Male,East
53,196145.0,Female,North
60,110042.0,Female,South
44,103098.0,Male,South
49,40239.0,Male,South
31,,Non-binary,West
35,130951.0,Female,West
45,61291.0,Male,North
46,58805.0,Male,West
33,118831.0,Male,East
52,169515.0,Female,South
64,29290.0,Non-binary,North
48,151283.0,Female,East
21,103634.0,Female,South
54,39072.0,Female,East
34,63290.0,Male,West
56,105186.0,Male,East
65,35115.0,,West
63,25149.0,Male,East
43,61992.0,Male,North
65,37716.0,,West
56,117724.0,Male,West
58,33621.0,Female,South
21,157892.0,Non-binary,West
47,,Female,South
47,193872.0,Male,West
39,50399.0,Male,West
28,139374.0,Male,West
19,165074.0,Male,West
61,63098.0,Female,South
29,65511.0,Male,North
47,73243.0,Male,East
53,135131.0,Female,West
35,48750.0,Female,West
43,168382.0,Female,North
24,75398.0,Male,South
18,64345.0,Female,East
43,113430.0,Female,North
40,134921.0,Male,North
43,111729.0,Male,North
62,71843.0,Male,North
23,161294.0,Female,West
23,182581.0,Male,East
61,,Non-binary,West
25,84334.0,Female,North
41,87170.0,Non-binary,East
39,60878.0,Male,North
36,189421.0,Male,South
54,173024.0,Male,North
35,110352.0,Male,North
48,,Female,South
54,192593.0,Male,West
47,38383.0,Male,East
59,155973.0,Male,North
50,62889.0,Male,North
27,34633.0,Female,South
54,82244.0,Female,East
29,,Female,South
47,170235.0,Male,North
44,161779.0,Non-binary,West
56,103597.0,Female,West
26,196173.0,Male,East
38,195778.0,Male,North
29,35115.0,Non-binary,South
46,95379.0,Female,North
50,59979.0,Female,South
60,191713.0,Male,South
32,89377.0,Male,East
19,26416.0,Female,South
56,161705.0,Female,East
61,148785.0,Female,West
35,151666.0,Female,East
20,165465.0,Male,East
24,186452.0,Female,East
60,196128.0,Non-binary,West
35,150364.0,Female,East
61,117507.0,Male,South
55,138243.0,Male,South
54,155933.0,Female,East
50,123070.0,Female,South
61,56126.0,Female,East
48,100382.0,Non-binary,West
28,184754.0,Female,South
21,38228.0,Female,East
35,44009.0,Male,North
21,20094.0,Male,West
51,100636.0,Male,North
46,118453.0,Non-binary,East
41,168502.0,Male,South
39,186643.0,Female,East
19,74486.0,Female,South
61,110510.0,Female,East
23,40860.0,Female,East
59,92812.0,Male,South
42,86087.0,Female,South
38,159558.0,Male,East
33,69607.0,Male,North
48,160817.0,Male,West
31,126664.0,Male,North
56,38330.0,Male,North
45,140803.0,Female,North
49,191150.0,Male,North
45,63336.0,Female,South
26,28070.0,Male,North
62,21320.0,Male,West
39,109043.0,Female,South
49,58921.0,Non-binary,North
22,26589.0,Female,South
40,112995.0,Non-binary,North
22,35589.0,Female,North
59,56375.0,Female,West
49,63085.0,Female,South
27,80840.0,Female,South
56,194272.0,Male,East
32,118704.0,Female,North
24,177804.0,Male,North
46,117047.0,Male,West
64,173498.0,Female,West
20,50982.0,Male,South
36,79720.0,Male,West
27,167818.0,Male,South
45,48514.0,Non-binary,North
46,154923.0,Male,North
32,170868.0,Male,South
52,96034.0,Female,West
23,118388.0,Female,West
29,185664.0,Male,South
64,64845.0,Male,North
55,167002.0,Male,South
30,130853.0,Male,West
46,128417.0,Male,South
36,133436.0,Male,North
20,41159.0,Female,East
25,109788.0,Female,South
25,44003.0,Female,East
37,125722.0,Male,South
64,55139.0,Male,West
21,72452.0,Female,West
38,42205.0,Male,East
20,76955.0,Female,South
62,27464.0,Female,West
25,29840.0,Female,East
40,60768.0,Male,East
33,160533.0,Male,South
30,40927.0,Female,West
20,118622.0,Female,East
65,35329.0,Male,North
26,35791.0,Non-binary,North
31,72627.0,Male,West
30,148885.0,Male,West
